OBJECTID,UID,ID_0,ISO,NAME_0,ID_1,NAME_1,VARNAME_1,NL_NAME_1,HASC_1,CCN_1,CCA_1,TYPE_1,ENGTYPE_1,VALIDFR_1,VALIDTO_1,REMARKS_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,ID_3,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,CCN_3,CCA_3,TYPE_3,ENGTYPE_3,VALIDFR_3,VALIDTO_3,REMARKS_3,ID_4,NAME_4,VARNAME_4,CCN_4,CCA_4,TYPE_4,ENGTYPE_4,VALIDFR_4,VALIDTO_4,REMARKS_4,ID_5,NAME_5,CCN_5,CCA_5,TYPE_5,ENGTYPE_5,REGION,VARREGION,Shape_Leng,Shape_Area
41409,41409.0,62,CZE,Czech Republic,14,Zlínský,Gottwaldov|Zlín,,CZ.ZK,0,,Kraj,Region,20010101,Present,,95,Kroměříž,,,CZ.ZK.KM,0,,Okres,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.1834210864,0.106815372455
41413,41413.0,63,COD,Democratic Republic of the Congo,2,Bandundu,,,CD.BN,0,,Province,Province,19660701,20060201,,7,Bandundu,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,26,Bandundu,,,CD.KN.BN,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,,,0.789394414029,0.0379747729619
41430,41430.0,63,COD,Democratic Republic of the Congo,3,Bas-Congo,Bas-Zaire|Bas-Zaïre|Kongo-Central|Lower Zaire,,CD.BC,0,,Province,Province,1975,20060201,,11,Bas-Fleuve,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,43,Lukula,,,CD.BC.LK,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,2,,2.23345490278,0.268961143225
41442,41442.0,63,COD,Democratic Republic of the Congo,1,Équateur,Equator|Equatorial,,CD.EQ,0,,Province,Province,19660701,20060201,,1,Équateur,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,1,Basankusu,,,CD.EQ.BA,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,21,,5.20779700944,1.3189177254
41467,41467.0,63,COD,Democratic Republic of the Congo,4,Kasaï-Occidental,Kasai West|West Kasai|West Kassai,,CD.KC,0,,Province,Province,19660701,20060201,,16,Kananga,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,55,Kananga,,,CD.KC.KN,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,7,,1.19443717823,0.0736610983795
41478,41478.0,63,COD,Democratic Republic of the Congo,5,Kasaï-Oriental,East Kasai|Kasai East,,CD.KR,0,,Province,Province,19660701,20060201,,19,Kabinda,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,66,Kabinda,,,CD.KR.KB,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,9,,5.89341514924,1.2055116911
41491,41491.0,63,COD,Democratic Republic of the Congo,6,Katanga,Shaba,,CD.KT,0,,Province,Province,19660701,20060201,,23,Haut-Lomami,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,79,Bukama,,,CD.KT.BU,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,24,,5.20865115876,1.50241730316
41514,41514.0,63,COD,Democratic Republic of the Congo,7,Kinshasa City,Kinshasa|Léopoldville,,CD.KN,0,,Neutral City,Neutral City,1975,20060201,,29,Kinshasa,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,102,Kinshasa Rural,,,CD.KN.KR,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,1,,5.22774853801,0.844010094376
41516,41516.0,63,COD,Democratic Republic of the Congo,8,Kivu,Kivou,,CD.KV,0,,Province,Province,19660701,20060201,"Split into Maniema, Nord Kivu, and Sud-Kivu Regions.",30,Bukavu,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,104,Bukavu,,,,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,12,,0.681115149564,0.0247931907857
41538,41538.0,63,COD,Democratic Republic of the Congo,9,Orientale,Haut-Zaire|Haut-ZaïreUpper Zaire,,CD.HC,0,,Province,Province,19660701,20060201,,34,Bas-Uele,,,,0,,Sous-régions,Sub-region,Unknown,Unknown,,126,Aketi,,,CD.HC.AK,0,,,,Unknown,Unknown,,0,,,0,,,,,,,0,,0,,,,17,,8.08747025793,2.10052721605
41563,41563.0,64,DNK,Denmark,1,Hovedstaden,Capital,,DK.HS,0,,Region,Region,,Present,,1,Albertslund,,,DK.HS.AB,0,,Kommune,Municipality,,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.267486431049,0.00331221975284
41593,41593.0,64,DNK,Denmark,2,Midtjylland,Central Jutland,,DK.MJ,0,,Region,Region,,Present,,31,Århus,,,DK.MJ.AR,0,,Kommune,Municipality,,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.02463028024,0.0682997503664
41612,41612.0,64,DNK,Denmark,3,Nordjylland,North Jutland,,DK.ND,0,,Region,Region,,Present,,50,Aalborg,,,DK.ND.AA,0,,Kommune,Municipality,,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.50639256603,0.168588551096
41623,41623.0,64,DNK,Denmark,4,Sjælland,Zealand,,DK.SL,0,,Region,Region,,Present,,61,Faxe,,,DK.SL.FA,0,,Kommune,Municipality,,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.62006519257,0.0573678416695
41640,41640.0,64,DNK,Denmark,5,Syddanmark,South Denmark,,DK.SD,0,,Region,Region,,Present,,79,Aabenraa,,,DK.SD.AA,0,,Kommune,Municipality,,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.77941634109,0.132252870826
41662,41662.0,65,DJI,Djibouti,1,Ali Sabieh,`Ali Sabîh,,DJ.AS,0,,Region,Region,1981,Present,,1,Ali Sabieh,,,,0,,District,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.66116828997,0.173767140052
41663,41663.0,65,DJI,Djibouti,2,Dikhil,Dikkil,,DJ.DK,0,,Region,Region,1981,Present,,2,As Eyla,,,,0,,District,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.65679977531,0.15257849563
41666,41666.0,65,DJI,Djibouti,3,Djibouti,,,DJ.DB,0,,City,City,1981,Present,,5,Djibouti,,,,0,,District,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.92102961901,0.0643356859691
41667,41667.0,65,DJI,Djibouti,4,Obock,,,DJ.OB,0,,Region,Region,1981,Present,,6,Alaili Dadda,,,,0,,District,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.75740221517,0.1308340412
41669,41669.0,65,DJI,Djibouti,5,Tadjourah,Tadjoura,,DJ.TA,0,,Region,Region,1981,Present,,8,Balha,,,,0,,District,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.70046422725,0.148142198501
41673,41673.0,66,DOM,Dominican Republic,1,Azua,,,DO.AZ,0,,Provincia,Province,1944,Present,,1,Azua de Compostela,,,DO.AZ.AC,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.93233573288,0.0224350772551
41683,41683.0,66,DOM,Dominican Republic,2,Bahoruco,Baoruco,,DO.BR,0,,Provincia,Province,1952,Present,,11,Galvan,,,DO.BR.GA,0,,Distrito municipal,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.00213507064,0.0298396334329
41688,41688.0,66,DOM,Dominican Republic,3,Barahona,,,DO.BH,0,,Provincia,Province,1958,Present,,16,Cabral,,,DO.BH.CA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.531661703855,0.0111015648363
41699,41699.0,66,DOM,Dominican Republic,4,Dajabón,Libertador,,DO.DA,0,,Provincia,Province,19380419,Present,,27,Dajabón,,,DO.DA.DA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.915791157454,0.0224175299809
41704,41704.0,66,DOM,Dominican Republic,5,Distrito Nacional,,,DO.NC,0,,Distrito,National District,20011016,Present,,32,Distrito Nacional,,,DO.NC.DN,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.544767325303,0.00746797381725
41705,41705.0,66,DOM,Dominican Republic,6,Duarte,,,DO.DU,0,,Provincia,Province,1952,Present,,33,Arenoso,,,DO.DU.AR,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.625112553684,0.0119649018234
41712,41712.0,66,DOM,Dominican Republic,7,El Seybo,El Seibo,,DO.SE,0,,Provincia,Province,1992,Present,,40,Miches,,,DO.SE.MI,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.37746326481,0.0350639703101
41714,41714.0,66,DOM,Dominican Republic,8,Espaillat,,,DO.ES,0,,Provincia,Province,1952,Present,,42,Cayetano Germosén,,,DO.ES.CG,0,,Distrito municipal,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.200266536113,0.00165441219724
41718,41718.0,66,DOM,Dominican Republic,9,Hato Mayor,Hato Major,,DO.HM,0,,Provincia,Province,1992,Present,,46,El Valle,,,DO.HM.EV,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.52172544244,0.0138859630024
41721,41721.0,66,DOM,Dominican Republic,10,Independencia,,,DO.IN,0,,Provincia,Province,1952,Present,,49,Cristobal,,,DO.IN.CR,0,,Distrito municipal,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.488586165196,0.0123819254732
41727,41727.0,66,DOM,Dominican Republic,11,La Altagracia,,,DO.AL,0,,Provincia,Province,1945,Present,,55,La Laguna de Nisibón,,,DO.AL.LN,0,,Distrito municipal,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.835443487245,0.0255678059257
41730,41730.0,66,DOM,Dominican Republic,12,La Estrelleta,Elías Piña|San Rafael,,DO.EP,0,,Provincia,Province,1942,Present,,58,Banica,San Francisco de Bánica,,DO.EP.BA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.992749116307,0.0239584586961
41736,41736.0,66,DOM,Dominican Republic,13,La Romana,,,DO.RO,0,,Provincia,Province,1968,Present,,64,Guaymate,,,DO.RO.GU,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.756423101723,0.022043038487
41739,41739.0,66,DOM,Dominican Republic,14,La Vega,,,DO.VE,0,,Provincia,Province,1992,Present,,67,Concepción de la Vega,,,DO.VE.CV,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.67621871392,0.0540267009128
41743,41743.0,66,DOM,Dominican Republic,15,María Trinidad Sánchez,Maria Trinidad S|Trinidad S nchez Nagua,,DO.MT,0,,Provincia,Province,1963,Present,,71,Cabrera,,,DO.MT.CA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.917421717585,0.0246527704439
41747,41747.0,66,DOM,Dominican Republic,16,Monseñor Nouel,Monsenor Novel,,DO.MN,0,,Provincia,Province,1992,Present,,75,Bonao,,,DO.MN.BO,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.22686307152,0.0560222978092
41750,41750.0,66,DOM,Dominican Republic,17,Monte Cristi,,,DO.MC,0,,Provincia,Province,1948,Present,,78,Castañuela,,,DO.MC.CA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.520187783661,0.00684312560043
41756,41756.0,66,DOM,Dominican Republic,18,Monte Plata,,,DO.MP,0,,Provincia,Province,1992,Present,,84,Bayaguana,,,DO.MP.BA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.32498856981,0.0747612974665
41761,41761.0,66,DOM,Dominican Republic,19,Pedernales,,,DO.PN,0,,Provincia,Province,1958,Present,,89,Pedernales,,,DO.PN.PE,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.23205719417,0.175048236284
41762,41762.0,66,DOM,Dominican Republic,20,Peravia,José Trujillo Valdez,,DO.PV,0,,Provincia,Province,1944,Present,,90,Baní,,,DO.PV.BA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.78376802183,0.062504217145
41764,41764.0,66,DOM,Dominican Republic,21,Puerto Plata,,,DO.PP,0,,Provincia,Province,1935,Present,,92,Altamira,,,DO.PP.AL,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.579938830368,0.0153428596095
41773,41773.0,66,DOM,Dominican Republic,23,Salcedo,Hermanas Mirabal,,DO.SC,0,,Provincia,Province,1952,Present,,105,Salcedo,,,DO.SC.SA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.6837145728,0.0149678620655
41776,41776.0,66,DOM,Dominican Republic,24,Samaná,,,DO.SM,0,,Provincia,Province,1963,Present,,108,Las Terrenas,,,DO.SM.LT,0,,Distrito municipal,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.597946414011,0.0092519436148
41779,41779.0,66,DOM,Dominican Republic,25,San Cristóbal,Trujillo,,DO.CR,0,,Provincia,Province,1992,Present,,111,Bajos de Haina,,,DO.CR.BH,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.319712355413,0.00299639508739
41787,41787.0,66,DOM,Dominican Republic,26,San José de Ocoa,José Trujillo Valdez,,DO.JO,0,,Provincia,Province,20020101,Present,,119,Rancho Arriba,,,DO.JO.RA,0,,,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.681558101914,0.0173043069954
41790,41790.0,66,DOM,Dominican Republic,27,San Juan,Benefactor|San Juan de la Maguana,,DO.JU,0,,Provincia,Province,1942,Present,,122,Bohechio,,,DO.JU.BO,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.13672306641,0.0344881837591
41796,41796.0,66,DOM,Dominican Republic,28,San Pedro de Macorís,,,DO.PM,0,,Provincia,Province,18820910,Present,,128,Consuelo,,,DO.PM.CO,0,,Distrito municipal,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.531864445336,0.0111017275121
41802,41802.0,66,DOM,Dominican Republic,22,Sánchez Ramírez,,,DO.SZ,0,,Provincia,Province,1952,Present,,101,Cevicos,,,DO.SZ.CE,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.983564390752,0.0256707411463
41806,41806.0,66,DOM,Dominican Republic,29,Santiago Rodríguez,Santiago Rodriguez,,DO.SR,0,,Provincia,Province,1948,Present,,134,Los Almácigos,,,DO.SR.LA,0,,Distrito municipal,Municipal district,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.788163586614,0.0173209787972
41809,41809.0,66,DOM,Dominican Republic,30,Santiago,Santiago de los Caballeros,,DO.ST,0,,Provincia,Province,19590101,Present,,137,Janico,,,DO.ST.JA,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.11595050223,0.0362751518987
41818,41818.0,66,DOM,Dominican Republic,31,Santo Domingo,,,DO.SD,0,,Provincia,Province,20011016,Present,,146,Boca Chica,,,DO.SD.BC,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.749055850202,0.0131870503319
41825,41825.0,66,DOM,Dominican Republic,32,Valverde,,,DO.VA,0,,Provincia,Province,19590101,Present,,153,Esperanza,,,DO.VA.ES,0,,Municipio,Municipality,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.649761503617,0.018183862805
41828,41828.0,67,DMA,Dominica,1,Saint Andrew,,,DM.AN,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.799909077578,0.0153969314324
41829,41829.0,67,DMA,Dominica,2,Saint David,,,DM.DA,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.691108957459,0.0105082534028
41830,41830.0,67,DMA,Dominica,3,Saint George,,,DM.GO,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.327972380393,0.00467981222391
41831,41831.0,67,DMA,Dominica,4,Saint John,,,DM.JN,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.480542870627,0.00500738586743
41832,41832.0,67,DMA,Dominica,5,Saint Joseph,,,DM.JH,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.45261234414,0.0103690564938
41833,41833.0,67,DMA,Dominica,6,Saint Luke,,,DM.LU,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.127901538464,0.000694170561472
41834,41834.0,67,DMA,Dominica,7,Saint Mark,,,DM.MA,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.178784576139,0.00093858238506
41835,41835.0,67,DMA,Dominica,8,Saint Patrick,,,DM.PK,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.504306476123,0.00737258183835
41836,41836.0,67,DMA,Dominica,9,Saint Paul,,,DM.PL,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.374254921442,0.00571668072371
41837,41837.0,67,DMA,Dominica,10,Saint Peter,,,DM.PR,0,,Parish,Parish,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.280245056822,0.00282191038787
41838,41838.0,68,ECU,Ecuador,1,Azuay,,,EC.AZ,0,,Provincia,Province,Unknown,Present,,1,Chordeleg,,,EC.AZ.CH,0,,Canton,Canton,~1992,Present,,1,Chordeleg,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.18759512039,0.00130704383082
41912,41912.0,68,ECU,Ecuador,2,Bolivar,,,EC.BO,0,,Provincia,Province,18840423,Present,,14,Caluma,,,EC.BO.CA,0,,Canton,Canton,Unknown,Present,,75,Caluma,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.724840419982,0.0142555801394
41939,41939.0,68,ECU,Ecuador,3,Cañar,,,EC.CN,0,,Provincia,Province,18801103,Present,,21,Azogues,,,EC.CN.AZ,0,,Canton,Canton,Unknown,Present,,102,Azogues,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.473000308781,0.00473351501751
41973,41973.0,68,ECU,Ecuador,4,Carchi,,,EC.CR,0,,Provincia,Province,18801103,Present,,28,Bolívar,Bolivar,,EC.CR.BO,0,,Canton,Canton,Unknown,Present,,136,Bolivar,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.552456956442,0.00913250150529
42005,42005.0,68,ECU,Ecuador,5,Chimborazo,,,EC.CB,0,,Provincia,Province,Unknown,Present,,33,Alausí,Alausi,,EC.CB.AL,0,,Canton,Canton,Unknown,Present,,168,Achupallas,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.43805688309,0.0767116873849
42060,42060.0,68,ECU,Ecuador,6,Cotopaxi,Le¢n,,EC.CT,0,,Provincia,Province,1939,Present,,43,La Maná,La Mana,,EC.CT.LM,0,,Canton,Canton,Unknown,Present,,223,Guasaganda,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.768577822318,0.0204075024146
42100,42100.0,68,ECU,Ecuador,7,El Oro,,,EC.EO,0,,Provincia,Province,18840423,Present,,50,Arenillas,,,EC.EO.AR,0,,Canton,Canton,Unknown,Present,,263,Arenillas,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.11550651211,0.0316666454064
42163,42163.0,68,ECU,Ecuador,8,Esmeraldas,,,EC.ES,0,,Provincia,Province,Unknown,Present,,64,Atacames,,,EC.ES.AT,0,,Canton,Canton,~1992,Present,,326,Atacames,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.470791503998,0.00828870562509
42224,42224.0,68,ECU,Ecuador,9,Galápagos,,,EC.GA,0,,Provincia,Province,Unknown,Present,,70,Isabela,,,EC.GA.IS,0,,Canton,Canton,Unknown,Present,,387,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,8.4250536532,0.437319994712
42227,42227.0,68,ECU,Ecuador,10,Guayas,,,EC.GU,0,,Provincia,Province,Unknown,Present,,73,Alfredo Baquerizo Moreno,Alfredo Baquerizo Mor,,EC.GU.AB,0,,Canton,Canton,Unknown,Present,,390,Alfredo Baquerizo Moreno,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.673442213183,0.0181277185411
42280,42280.0,68,ECU,Ecuador,11,Imbabura,,,EC.IM,0,,Provincia,Province,Unknown,Present,,96,Antonio Ante,,,EC.IM.AA,0,,Canton,Canton,Unknown,Present,,443,Atuntaqui,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.307670184479,0.00201323644649
42323,42323.0,68,ECU,Ecuador,12,Loja,,,EC.LJ,0,,Provincia,Province,Unknown,Present,,103,Calvas,,,EC.LJ.CV,0,,Canton,Canton,Unknown,Present,,486,Cariamanga,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.183597816,0.0304073531916
42413,42413.0,68,ECU,Ecuador,13,Los Rios,,,EC.LR,0,,Provincia,Province,Unknown,Present,,118,Baba,,,EC.LR.BB,0,,Canton,Canton,Unknown,Present,,576,Baba,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.647274295995,0.0133187684692
42440,42440.0,68,ECU,Ecuador,14,Manabi,,,EC.MN,0,,Provincia,Province,Unknown,Present,,128,Bolívar,Bolivar,,EC.CR.BO,0,,Canton,Canton,Unknown,Present,,603,Calceta,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.33718450027,0.0277911311075
42516,42516.0,68,ECU,Ecuador,15,Morona Santiago,,,EC.MS,0,,Provincia,Province,19531110,Present,,147,Gualaquiza,,,EC.MS.GU,0,,Canton,Canton,Unknown,Present,,679,Amazonas,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.687177890474,0.023955619884
42573,42573.0,68,ECU,Ecuador,16,Napo,,,EC.NA,0,,Provincia,Province,19980720,Present,,154,Archidona,,,EC.NA.AR,0,,Canton,Canton,Unknown,Present,,736,Archidona,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,2.63576052199,0.0776950825947
42596,42596.0,68,ECU,Ecuador,17,Orellana,,,EC.OR,0,,Provincia,Province,19980720,Present,,158,Aguarico,,,EC.OR.AG,0,,Canton,Canton,Unknown,Present,,759,Cap. Augusto Rivadeneyra,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,2.04728686686,0.0773479029866
42616,42616.0,68,ECU,Ecuador,18,Pastaza,,,EC.PA,0,,Provincia,Province,19591022,Present,,162,Mera,,,EC.PA.ME,0,,Canton,Canton,Unknown,Present,,779,Madre Tierra,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.518484188158,0.0113508591166
42636,42636.0,68,ECU,Ecuador,19,Pichincha,,,EC.PI,0,,Provincia,Province,Unknown,Present,,165,Cayambe,,,EC.PI.CA,0,,Canton,Canton,Unknown,Present,,799,Ascazubi,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.260872390651,0.0033107626349
42696,42696.0,68,ECU,Ecuador,20,Santa Elena,,,EC.SE,0,,Provincia,Province,2007,Present,,172,La Libertad,,,EC.GU.LL,0,,Canton,Canton,~1992,Present,,859,La Libertad,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.213033500058,0.0021857999418
42706,42706.0,68,ECU,Ecuador,21,Santo Domingo de los Tsáchilas,,,EC.SD,0,,Provincia,Province,2007,Present,,175,No Delimitado,,,,0,,Canton,Canton,Unknown,Present,,869,La Concordia,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.36531694687,0.0538986828409
42713,42713.0,68,ECU,Ecuador,22,Sucumbios,,,EC.SU,0,,Provincia,Province,19890211,Present,,178,Cascales,,,EC.SU.CA,0,,Canton,Canton,Unknown,Present,,876,El Dorado de Cascales,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,2.00218578252,0.0801987580997
42746,42746.0,68,ECU,Ecuador,23,Tungurahua,,,EC.TU,0,,Provincia,Province,Unknown,Present,,185,Ambato,,,EC.TU.AM,0,,Canton,Canton,Unknown,Present,,909,Ambatillo,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.188261030652,0.00103486133412
42799,42799.0,68,ECU,Ecuador,24,Zamora Chinchipe,,,EC.ZC,0,,Provincia,Province,19531110,Present,,194,Chinchipe,,,EC.ZC.CH,0,,Canton,Canton,Unknown,Present,,962,Chito,,,,0,,Parroquia,Parish,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.951100843379,0.0333421798296
